Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Labels,Hidden,Non-revenue item
,X1 Golden Tobacco 5%,,6.99,Fixed,,1,,,849205022222,,,,,
,X4 Menthol 2.4%,,19.99,Fixed,,1,,,849205023427,,,,,
,X4 Golden Tobacco 2.4%,,19.99,Fixed,,1,,,849205023519,,,,,
,X4 Menthol 5%,,19.99,Fixed,,1,,,849205023458,,,,,
,X2 Rich Tobacco 2.4%,,11.79,Fixed,,1,,,849205017907,,,,,
,X2 Golden Tobacco 1.8%,,11.79,Fixed,,1,,,849205019765,,,,,
,X2 Rich Tobacco 5.0%,,11.79,Fixed,,1,,,849205016283,,,,,
,X2 Menthol 5%,,11.79,Fixed,,1,,,849205016252,,,,,
,X1 Menthol 5%,,6.99,Fixed,,1,,,849205022130,,,,,
,Battery,,0.99,Fixed,,1,,,849205016221,,,,,
,1 1\4 Rolling Kit,,2.99,Fixed,,1,,,703364838288,,,,,
,98mm Cones,,3.99,Fixed,,1,,,703364839292,,,,,
,Green App!e Soda,,4.99,Fixed,,1,,,850035248003,,,,,
,Lemon Soda,,4.99,Fixed,,1,,,850035248027,,,,,
,Watermelon Soda,,4.99,Fixed,,1,,,850035248041,,,,,
,Regular Ozarka Water,,1.00,Fixed,,1,,,022592007014,,,,,
,Regular Water Pipes,,,VARIABLE,,1,,,,,,,,
,Whip It,,40.00,Fixed,,1,,,850011675144,,,,,
,Ultra Purewhip,,34.99,Fixed,,1,,,837654599426,,,,,
,Whip It Cream Whipper,,60.00,Fixed,,1,,,850011675687,,,,,
,Mega Whip Cream Whipper,,44.99,Fixed,,1,,,9120030521472,,,,,
,Infusion Max,,75.00,Fixed,,1,,,793618022136,,,,,
,Royal Whip Mint,,40.00,Fixed,,1,,,793618035693,,,,,
,Whip It 24 Pack,,25.00,Fixed,,1,,,850011675137,,,,,
,Special Blue,,50.00,Fixed,,1,,,811490701014,,,,,
,Whip it 50 Regular,,49.99,Fixed,,1,,,850011675755,,,,,
,Honey,,0.99,Fixed,,1,,,031700049037,,,,,
,Tropical Twist,,0.99,Fixed,,1,,,031700050408,,,,,
,White owl Peach,,0.99,Fixed,,1,,,031700048177,,,,,
,Dark/White Choclate,,0.99,Fixed,,1,,,031700057711,,,,,
,White owl White Grape,,0.99,Fixed,,1,,,031700044377,,,,,
,White owl Mango,,0.99,Fixed,,1,,,031700049907,,,,,
,Mini White Grape,,1.29,Fixed,,1,,,031700055915,,,,,
,White Grape 1,,0.99,Fixed,,1,,,031700049495,,,,,
,Mini Blue Raspberry,,1.29,Fixed,,1,,,031700055908,,,,,
,Vanilla,,0.99,Fixed,,1,,,031700049402,,,,,
,Coconut Rum,,0.99,Fixed,,1,,,031700057605,,,,,
,Swirl Triple Grape,,0.99,Fixed,,1,,,031700058480,,,,,
,Platinum,,0.99,Fixed,,1,,,031700054949,,,,,
,White owl Strawberry,,0.99,Fixed,,1,,,031700049556,,,,,
,Sweet Green,,0.99,Fixed,,1,,,031700048986,,,,,
,White owl Sweet,,0.99,Fixed,,1,,,031700049518,,,,,
,White owl Pineapple,,0.99,Fixed,,1,,,031700049952,,,,,
,Blue Raspberries,,0.99,Fixed,,1,,,031700054543,,,,,
,White Preach,,0.99,Fixed,,1,,,031700054222,,,,,
,Emerald,,0.99,Fixed,,1,,,031700054529,,,,,
,Dragon Fruit,,0.99,Fixed,,1,,,031700058510,,,,,
,Pairs Cherry/vanilla,,0.99,Fixed,,1,,,031700058657,,,,,
,White Peach/Sangria Pairs,,0.99,Fixed,,1,,,031700058367,,,,,
,White Owl White Russian/Black Russian,,0.99,Fixed,,1,,,031700058565,,,,,
,Green Sweets,,0.99,Fixed,,1,,,031700044759,,,,,
,White owl Blue Raspberry,,0.99,Fixed,,1,,,031700054406,,,,,
,White Peach,,0.99,Fixed,,1,,,031700054215,,,,,
,Strawberry & Kiwi Swirl,,0.99,Fixed,,1,,,031700057780,,,,,
,Single,,0.25,Fixed,,1,,,,,,,,
,10,,2.25,Fixed,,1,,,,,,,,
,30,,6.25,Fixed,,1,,,,,,,,
,100,,20.00,Fixed,,1,,,,,,,,
,Wild hemp Natural,,0.99,Fixed,,1,,,817458027028,,,,,
,Island Twist,,0.99,Fixed,,1,,,817458027066,,,,,
,Tropical Buzz,,0.99,Fixed,,1,,,817458027059,,,,,
,Mango Trainwreck,,0.99,Fixed,,1,,,649964326360,,,,,
,Regular-Wireless earbuds,,59.99,Fixed,,1,,,801434,,,,,
,Wix Regular,,,VARIABLE,,1,,,,,,,,
,Vape,,,VARIABLE,,1,,,,,,,,
,Wix 1 Regular,,34.99,Fixed,,1,,,701980364594,,,,,
,Sweet Aroma,,0.99,Fixed,,1,,,818892013134,,,,,
,Woods Banana,,1.29,Fixed,,1,,,842426158541,,,,,
,UNI S W,,32.99,Fixed,,1,,,101061005529,,,,,
,UNI S B,,32.99,Fixed,,1,,,101061005482,,,,,
,UNI,,24.99,Fixed,,1,,,101051003214,,,,,
,UNI S Blue,,32.99,Fixed,,1,,,101061005512,,,,,
,Uni Pro Green/Black,,38.99,Fixed,,1,,,101061005871,,,,,
,Uni Pro Rainbow,,38.99,Fixed,,1,,,101061005901,,,,,
,Uni Pro Purple,,38.99,Fixed,,1,,,101061005918,,,,,
,Uni,,25.99,Fixed,,1,,,101051004129,,,,,
,UNI S Pink (Limited Edition),,36.99,Fixed,,1,,,101061005550,,,,,
,Russian Cream 2pk,,0.99,Fixed,,1,,,619682996367,,,,,
,Mango Tango 2pk,,0.99,Fixed,,1,,,619682996305,,,,,
,Purple Grape 2pk,,0.99,Fixed,,1,,,619682996336,,,,,
,Uni Twist Mod,,32.99,Fixed,,1,,,6971154224915,,,,,
,Falcon,,86.99,Fixed,,1,,,6971154225851,,,,,
,Magneto,,36.99,Fixed,,1,,,6971154223338,,,,,
,Uni Twist S,,32.99,Fixed,,1,,,6971154224885,,,,,
,UNI Pro,,33.99,Fixed,,1,,,6971154225325,,,,,
,The One,,62.99,Fixed,,1,,,800697,,,,,
,Armor,,45.00,Fixed,,1,,,6971154223055,,,,,
,Armor Silver,,45.00,Fixed,,1,,,6971154223062,,,,,
,Armor Red,,45.00,Fixed,,1,,,6971154223109,,,,,
,Orbit Blue,,69.99,Fixed,,1,,,6971154226537,,,,,
,Orbit Black,,69.99,Fixed,,1,,,6971154226506,,,,,
,Orbit Red,,69.99,Fixed,,1,,,6971154226520,,,,,
,Yocan Armor 1,,45.00,Fixed,,1,,,6971154223079,,,,,
,Uni Rasta,,23.99,Fixed,,1,,,12156,,,,,
,Evolve Plus XL,,49.99,Fixed,,1,,,101061005116,,,,,
,Evolve Plus XL 1,,49.99,Fixed,,1,,,101061005154,,,,,
,Uni Gold,,23.99,Fixed,,1,,,12152,,,,,
,Orbit Silver,,69.99,Fixed,,1,,,6971154226513,,,,,
,Evolve-D Pen,,39.99,Fixed,,1,,,6971154222492,,,,,
,Evolve-D Pen Black,,39.99,Fixed,,1,,,6971154222485,,,,,
,Yocan batteries Regular,,14.99,Fixed,,1,,,101061009206,,,,,
,Portable Mod,,24.99,Fixed,,1,,,6971154220245,,,,,
,Slim filter Tips,,4.00,Fixed,,1,,,016165003794,,,,,
,Reg Filter Tips,,4.00,Fixed,,1,,,016165004005,,,,,
,Reg Filter Tips Menthol,,4.00,Fixed,,1,,,016165004197,,,,,
,Super Slim Filter Tips,,4.00,Fixed,,1,,,016165004012,,,,,
,Zico Torch Regular,,19.99,Fixed,,1,,,085011501777,,,,,
,Zig Zag Sweet,,0.99,Fixed,,1,,,784762071361,,,,,
,Zig Zag Grape,,0.99,Fixed,,1,,,784762071309,,,,,
,Straight Up,,0.99,Fixed,,1,,,784762071323,,,,,
,Zig Zag Wraps,,3.00,Fixed,,1,,,784762079312,,,,,
,Rose Cones,,19.99,Fixed,,1,,,840439106771,,,,,
,Unbleached,,2.99,Fixed,,1,,,008660007407,,,,,
,Zig Zag Ultra Thin,,2.99,Fixed,,1,,,008660007322,,,,,
,Slow Burn,,2.99,Fixed,,1,,,00866246,,,,,
,Organic Hemp,,2.99,Fixed,,1,,,008660007384,,,,,
,Single Wide,,2.99,Fixed,,1,,,00866149,,,,,
,King Size,,2.99,Fixed,,1,,,00866741,,,,,
,Organic Hemp King Slim,,2.99,Fixed,,1,,,008660007988,,,,,
,Zig Zag Organic Hemp 1 1\4,,2.99,Fixed,,1,,,008660007384,,,,,
,Slow Burning 1 1\4,,2.99,Fixed,,1,,,00866246,,,,,
,Unbleached 1 1\4,,2.99,Fixed,,1,,,008660007407,,,,,
,Ultra Thin 1 1\4,,2.99,Fixed,,1,,,008660007322,,,,,
,Zig Zag 1 Original,,2.99,Fixed,,1,,,00866149,,,,,
,Kutcorners,,3.99,Fixed,,1,,,00866440,,,,,
,King,,2.99,Fixed,,1,,,00866741,,,,,
,6 Cone 1 1\4,,2.99,Fixed,,1,,,008660000187,,,,,
,3 Cone King Size,,2.99,Fixed,,1,,,008660000156,,,,,
,Blue Dream Wraps,,0.99,Fixed,,1,,,840439106061,,,,,
,Some Gave All,,26.95,Fixed,,1,,,191693135879,,,,,
,Thank You,,26.95,Fixed,,1,,,191693223743,,,,,
,Granade,,35.95,Fixed,,1,,,041689132095,,,,,
,Howdy,,24.95,Fixed,,1,,,041689187309,,,,,
,Rosie Bomber,,24.95,Fixed,,1,,,191693198218,,,,,
,Play Boy,,28.95,Fixed,,1,,,191693175714,,,,,
,Skull With Smoking Gun,,22.95,Fixed,,1,,,191693223828,,,,,
,Texas Flag Cracked Soil,,29.95,Fixed,,1,,,041689184292,,,,,
,Texas Flag,,26.95,Fixed,,1,,,041689451363,,,,,
,Its A Texas Thang,,26.95,Fixed,,1,,,041689184148,,,,,
,Zippo Bob Marley,,33.95,Fixed,,1,,,191693223682,,,,,
,Zippo Bob Marley 1,,30.95,Fixed,,1,,,191693223927,,,,,
,Jack Daniels,,27.95,Fixed,,1,,,041689350307,,,,,
,Deer w/ Dream Catcher,,29.95,Fixed,,1,,,191693005721,,,,,
,Butane Fuel,,7.00,Fixed,,1,,,041689140083,,,,,
,Zmoke Regular,,50.99,Fixed,,1,,,801085,,,,,
,Cool mint 6mg,,7.00,Fixed,,1,,,609249900036,,,,,
,ZYN Peppermint 3mg,,7.00,Fixed,,1,,,609249901019,,,,,
,Citrus 3mg,,7.00,Fixed,,1,,,609249907011,,,,,
,Cinnamon 6mg,,7.00,Fixed,,1,,,609249906021,,,,,
,Chill 6mg,,7.00,Fixed,,1,,,609249920225,,,,,
,Cinnamon 3mg,,7.00,Fixed,,1,,,609249906014,,,,,
,ZWN Wintergreen 6mg,,7.00,Fixed,,1,,,609249903020,,,,,
,Spearmint 6mg,,7.00,Fixed,,1,,,609249902023,,,,,
,Coffee 6mg,,7.00,Fixed,,1,,,609249904027,,,,,
,Citrus 6mg,,7.00,Fixed,,1,,,609249907028,,,,,
,Smooth 6mg,,7.00,Fixed,,1,,,609249914026,,,,,
,Smooth 3mg,,7.00,Fixed,,1,,,609249914019,,,,,
,Coffee 3mg,,7.00,Fixed,,1,,,609249904010,,,,,
,Spearmint 3mg,,7.00,Fixed,,1,,,609249902016,,,,,
,Wintergreen 3mg,,7.00,Fixed,,1,,,609249903013,,,,,
,Cool Mint 3mg,,7.00,Fixed,,1,,,609249900043,,,,,
